age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
57, Private,200316, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
48, Local-gov,148549, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
54, ?,187221, 7th-8th,4, Never-married, ?, Not-in-family, White, Female,0,0,25, United-States, <=50K
41, Private,197093, Some-college,10, Never-married, Other-service, Not-in-family, Black, Male,0,0,20, United-States, <=50K
44, Private,171722, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,39, United-States, <=50K
68, Self-emp-inc,140852, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
40, Private,225823, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
26, Private,269060, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private,184625, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
30, Local-gov,118500, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private,188236, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Local-gov,147258, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private,92008, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,28, United-States, <=50K
30, Private,56121, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
68, Private,76371, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
28, Local-gov,138332, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Federal-gov,192443, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Male,13550,0,40, United-States, >50K
23, Private,140462, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private,112847, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private,99355, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
41, Private,168324, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
48, Private,121124, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
57, ?,137658, HS-grad,9, Married-civ-spouse, ?, Husband, Other, Male,0,0,5, Columbia, <=50K
24, Private,175586, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, State-gov,309056, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
43, Private,182254, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private,206777, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
34, Private,178841, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
36, Private,235371, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private,97883, Bachelors,13, Widowed, Priv-house-serv, Unmarried, White, Female,25236,0,35, United-States, >50K
19, Private,223669, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
43, Local-gov,153132, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
77, Private,123959, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
43, Private,131519, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private,114288, HS-grad,9, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private,206325, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
28, Private,199566, Bachelors,13, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private,268051, Some-college,10, Married-civ-spouse, Protective-serv, Other-relative, Black, Female,0,0,25, Haiti, <=50K
22, Private,112164, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, ?, <=50K
30, Private,331419, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,4787,0,50, United-States, >50K
37, Private,224541, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28, Local-gov,154863, 9th,5, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
58, Private,33725, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
36, Private,143774, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,12, United-States, >50K
82, Self-emp-inc,120408, Some-college,10, Widowed, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
43, Local-gov,198096, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, Honduras, >50K
21, Private,170456, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,35, Italy, <=50K
24, Private,382146, Some-college,10, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
17, Private,186677, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
23, Private,384651, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-inc,357596, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,55, United-States, >50K
54, Private,159755, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
72, Local-gov,144515, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1258,40, United-States, <=50K
47, Private,456661, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
36, Private,272944, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
31, Private,139822, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
43, ?,116632, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,45, United-States, >50K
39, Local-gov,113253, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K
31, Private,169002, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,55, United-States, <=50K
29, Private,105694, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,42, United-States, <=50K
45, Private,28119, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,7, United-States, <=50K
37, Local-gov,397877, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,2206,40, United-States, >50K
36, Private,180686, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
37, Local-gov,365430, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,99999,0,40, Canada, >50K
32, Private,185410, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private,73585, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
20, Private,243010, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, Other, Male,0,0,32, United-States, <=50K
34, Self-emp-inc,242984, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Private,104457, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, ?, <=50K
25, Private,198632, Some-college,10, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
48, Private,194772, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
57, Private,206343, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Male,2174,0,40, Cuba, <=50K
25, Private,255849, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc,185385, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,98, United-States, <=50K
53, Local-gov,137250, Masters,14, Widowed, Prof-specialty, Unmarried, Black, Female,0,1669,35, United-States, <=50K
36, Private,225516, Assoc-acdm,12, Never-married, Sales, Not-in-family, Black, Male,10520,0,43, United-States, >50K
42, Private,383493, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
37, Private,221850, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ecuador, >50K
55, Local-gov,99131, HS-grad,9, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,2246,40, United-States, >50K
22, Private,113703, Some-college,10, Never-married, Sales, Other-relative, White, Male,0,0,20, United-States, <=50K
31, Private,340917, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,14344,0,40, United-States, >50K
42, Local-gov,569930, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
47, Private,343579, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
44, Local-gov,150171, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private,194848, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private,123397, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private,187653, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K
42, Private,153132, Bachelors,13, Divorced, Sales, Unmarried, White, Male,0,0,45, ?, <=50K
31, Self-emp-inc,344275, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,44, United-States, <=50K
32, Private,231043, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,48, United-States, >50K
57, ?,155259, Some-college,10, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private,192225, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Private,222596, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, United-States, >50K
79, Self-emp-not-inc,103684, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
70, Self-emp-not-inc,303588, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, United-States, <=50K
43, ?,200508, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
51, Private,117253, HS-grad,9, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private,170850, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States, <=50K
41, ?,230020, 5th-6th,3, Married-civ-spouse, ?, Husband, Other, Male,0,0,40, United-States, <=50K
55, Private,123515, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private,267967, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
21, Private,654141, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,32, United-States, <=50K
25, Private,193787, 12th,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,50, United-States, <=50K
18, Private,426895, 12th,8, Never-married, Farming-fishing, Own-child, White, Male,0,0,55, United-States, <=50K
44, Private,320277, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private,144592, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
63, Private,31389, 11th,7, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,12, United-States, <=50K
41, Private,185145, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, ?, >50K
24, Local-gov,161092, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private,147951, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,1, United-States, <=50K
40, Self-emp-not-inc,107762, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
66, Private,205724, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, >50K
43, Private,221550, Masters,14, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Poland, <=50K
30, Private,229051, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,37, United-States, <=50K
24, State-gov,27939, Some-college,10, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,24, ?, <=50K
63, ?,319121, 11th,7, Separated, ?, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, ?,182590, 10th,6, Never-married, ?, Not-in-family, White, Female,0,0,38, United-States, <=50K
19, ?,234519, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,35, United-States, <=50K
31, Self-emp-not-inc,226696, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
19, State-gov,149528, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,12, United-States, <=50K
45, Private,129371, 9th,5, Separated, Other-service, Unmarried, Other, Female,0,0,40, Trinadad&Tobago, <=50K
48, Self-emp-inc,148995, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
31,znhddnxz,197023, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc,163174, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
40, Private,193537, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Dominican-Republic, <=50K
41, Self-emp-not-inc,144002, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
31, Private,226696, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
21, Private,214716, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
31, State-gov,207505, Doctorate,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,70, United-States, >50K
20, Private,238917, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,32, Mexico, <=50K
24, Private,35603, Some-college,10, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private,167725, Bachelors,13, Married-spouse-absent, Transport-moving, Not-in-family, Other, Male,0,0,84, India, <=50K
20, Self-emp-not-inc,112137, Some-college,10, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,20, South, <=50K
39, Private,58972, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Male,1506,0,40, United-States, <=50K
50, Private,22418, 9th,5, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
48, Local-gov,195949, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,42, United-States, >50K
32, Private,174215, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private,158200, Prof-school,15, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, ?, <=50K
44, Private,116632, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
53, Private,123703, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private,238342, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
57, Self-emp-inc,140319, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
33, Private,284531, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private,165799, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
30, ?,hpxraj, Bachelors,13, Never-married, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private,121130, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private,202745, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,55, United-States, <=50K
43, Private,341358, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
59, Private,208395, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
53, ?,155233, 12th,8, Married-civ-spouse, ?, Wife, White, Female,0,0,40, Italy, <=50K
46, Self-emp-not-inc,320421, Bachelors,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
24, Private,136310, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,184723, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,1980,35, United-States, <=50K
34, Private,213226, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,65, United-States, >50K
48, Private,172709, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
45, Private,54260, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,99, United-States, <=50K
33, State-gov,313729, 10th,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
27, Private,169662, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, >50K
44, Self-emp-not-inc,219591, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private,169104, Some-college,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,1628,25, United-States, <=50K
48, Private,190072, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
47, Private,103020, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Puerto-Rico, <=50K
35, Private,180342, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private,255647, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, Mexico, <=50K
46, Local-gov,236827, 9th,5, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
51, Local-gov,134808, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Local-gov,202558, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private,538583, 11th,7, Separated, Transport-moving, Not-in-family, Black, Male,3674,0,40, United-States, <=50K
24, Private,163665, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,2174,0,40, United-States, <=50K
26, Private,167350, HS-grad,9, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,50, United-States, <=50K
44, Private,252202, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Self-emp-inc,165667, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private,207779, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private,67433, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
55, Self-emp-not-inc,53566, Doctorate,16, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
33, Private,207301, Assoc-acdm,12, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc,95280, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,99999,0,45, United-States, >50K
22, Private,89991, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,11, United-States, <=50K
46, Private,251786, 1st-4th,2, Separated, Other-service, Not-in-family, White, Female,0,0,40, Mexico, <=50K
56, Private,147989, Some-college,10, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private,22422, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private,109832, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
20, ?,216563, 11th,7, Never-married, ?, Other-relative, White, Male,0,0,40, United-States, <=50K
23, Local-gov,157331, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
45, Federal-gov,60267, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
26, Private,122575, Bachelors,13, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,60, Vietnam, <=50K
46, Private,191204, Assoc-voc,11, Never-married, Exec-managerial, Own-child, White, Female,0,1672,40, United-States, <=50K
48, State-gov,201177, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
24, Private,373718, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, <=50K
38, State-gov,312528, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,37, United-States, <=50K
46, Private,276087, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,5013,0,50, United-States, <=50K
43, State-gov,41834, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, United-States, >50K
26, Federal-gov,218782, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,1564,40, United-States, <=50K
65, Self-emp-not-inc,139960, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,10605,0,60, United-States, >50K
47, Self-emp-not-inc,119199, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States, >50K
37, Private,175130, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
41, Private,445382, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,65, United-States, >50K
45, Private,191098, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
27, Private,284196, 10th,6, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, ?,487411, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, >50K
47, Private,198901, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
20, Private,32732, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Private,235167, 5th-6th,3, Married-spouse-absent, Priv-house-serv, Not-in-family, White, Female,0,0,32, Mexico, <=50K
73, Self-emp-not-inc,130391, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,36, United-States, <=50K
33, Private,50276, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private,157332, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private,80165, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,8614,0,43, United-States, >50K
52, Private,150812, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
26, Private,181597, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
44, Private,112517, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, United-States, >50K
36, Private,110998, Masters,14, Widowed, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
32, Private,328060, 9th,5, Separated, Other-service, Unmarried, Other, Female,0,0,40, Mexico, <=50K
19, Private,376240, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,42, United-States, <=50K
47, Private,161950, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
29, Private,263831, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
17, Private,101626, 9th,5, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
27, Private,109881, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
43, Private,236985, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private,270842, Some-college,10, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private,113838, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
64, Federal-gov,161926, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,8, United-States, <=50K
63, Private,226422, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private,211160, 12th,8, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private,53707, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
19, Private,278870, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
19, Private,143360, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,34, United-States, <=50K
37, Private,356824, HS-grad,9, Separated, Tech-support, Unmarried, White, Female,0,0,40, Peru, <=50K
35, Private,255191, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
48, Private,176026, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,371556, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Local-gov,304973, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,78, United-States, >50K
17, Private,126779, 11th,7, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
38, Self-emp-inc,187934, 11th,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,20, Poland, <=50K
28, Private,163320, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private,125932, 7th-8th,9, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private,137367, 11th,7, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
38, Private,110713, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
53, Private,158294, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
32, Private,168854, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1848,50, United-States, >50K
46, Self-emp-inc,219962, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, ?, >50K
24, Private,229773, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
19, Private,92863, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
37, Self-emp-not-inc,241463, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,65, United-States, >50K
50, Private,209464, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
