tid,attribute,correct_val
144,City,LEESVILLE
144,State,LA
144,ZipCode,71446.0
144,CountyName,VERNON
144,PhoneNumber,3372395113.0
144,HospitalType,Acute Care Hospitals
144,HospitalOwner,Proprietary
144,EmergencyService,Yes
144,Condition,Heart Failure
144,MeasureCode,HF-1
144,MeasureName,Heart Failure Patients Given Discharge Instructions
144,Stateavg,LA_HF-1
145,ProviderNumber,50471
145,HospitalName,GOOD SAMARITAN HOSPITAL
145,City,LOS ANGELES
145,State,CA
145,ZipCode,90017.0
145,CountyName,LOS ANGELES
145,PhoneNumber,2139772121.0
145,HospitalType,Acute Care Hospitals
145,HospitalOwner,Proprietary
145,EmergencyService,Yes
145,Condition,Heart Failure
145,MeasureCode,HF-2
145,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
145,Stateavg,CA_HF-2
146,ProviderNumber,261335
146,HospitalName,ST FRANCIS HOSPITAL
146,City,MOUNTAIN VIEW
146,State,MO
146,ZipCode,65548.0
146,CountyName,HOWELL
146,PhoneNumber,4179347000.0
146,HospitalType,Critical Access Hospitals
146,HospitalOwner,Voluntary non-profit - Private
146,EmergencyService,Yes
146,Condition,Pneumonia
146,MeasureCode,PN-5C
146,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
146,Stateavg,MO_PN-5C
147,ProviderNumber,230212
147,HospitalName,SAINT JOSEPH MERCY SALINE HOSPITAL
147,City,SALINE
147,State,MI
147,ZipCode,48176.0
147,CountyName,WASHTENAW
147,PhoneNumber,7344291500.0
147,HospitalType,Acute Care Hospitals
147,HospitalOwner,Voluntary non-profit - Church
147,EmergencyService,Yes
147,Condition,Pneumonia
147,MeasureCode,PN-5C
147,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
147,Stateavg,MI_PN-5C
148,ProviderNumber,140202
148,HospitalName,ADVOCATE CONDELL MEDICAL CENTER
148,City,LIBERTYVILLE
148,State,IL
148,ZipCode,60048.0
148,CountyName,LAKE
148,PhoneNumber,8479905200.0
148,HospitalType,Acute Care Hospitals
148,HospitalOwner,Voluntary non-profit - Other
148,EmergencyService,Yes
148,Condition,Heart Attack
148,MeasureCode,AMI-4
148,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
148,Stateavg,IL_AMI-4
149,ProviderNumber,190146
149,HospitalName,EAST JEFFERSON GENERAL HOSPITAL
149,City,METAIRIE
149,State,LA
149,ZipCode,70006.0
149,CountyName,JEFFERSON
149,PhoneNumber,5044544000.0
149,HospitalType,Acute Care Hospitals
149,HospitalOwner,Government - Hospital District or Authority
149,EmergencyService,Yes
149,Condition,Surgical Infection Prevention
149,MeasureCode,SCIP-INF-4
149,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
149,Stateavg,LA_SCIP-INF-4
150,ProviderNumber,180029
150,HospitalName,HAZARD ARH REGIONAL MEDICAL CENTER
150,City,HAZARD
150,State,KY
150,ZipCode,41701.0
150,CountyName,PERRY
150,PhoneNumber,6064396600.0
150,HospitalType,Acute Care Hospitals
150,HospitalOwner,Voluntary non-profit - Other
150,EmergencyService,Yes
150,Condition,Pneumonia
150,MeasureCode,PN-4
150,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
150,Stateavg,KY_PN-4
151,ProviderNumber,50581
151,HospitalName,LAKEWOOD REGIONAL MEDICAL CENTER
151,City,LAKEWOOD
151,State,CA
151,ZipCode,90712.0
151,CountyName,LOS ANGELES
151,PhoneNumber,5626026751.0
151,HospitalType,Acute Care Hospitals
151,HospitalOwner,Proprietary
151,EmergencyService,Yes
151,Condition,Heart Attack
151,MeasureCode,AMI-4
151,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
151,Stateavg,CA_AMI-4
152,ProviderNumber,40036
152,HospitalName,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK
152,City,NORTH LITTLE ROCK
152,State,AR
152,ZipCode,72117.0
152,CountyName,PULASKI
152,PhoneNumber,5012023000.0
152,HospitalType,Acute Care Hospitals
152,HospitalOwner,Voluntary non-profit - Other
152,EmergencyService,Yes
152,Condition,Pneumonia
152,MeasureCode,PN-6
152,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
152,Stateavg,AR_PN-6
153,ProviderNumber,05127F
153,HospitalName,LOMA LINDA VA MEDICAL CENTER
153,City,LOMA LINDA
153,State,CA
153,ZipCode,92357.0
153,CountyName,SAN BERNARDINO
153,PhoneNumber,9098257084.0
153,HospitalType,Acute Care - VA Medical Center
153,HospitalOwner,Government Federal
153,EmergencyService,No
153,Condition,Heart Attack
153,MeasureCode,AMI-2
153,MeasureName,Heart Attack Patients Given Aspirin at Discharge
153,Stateavg,CA_AMI-2
154,ProviderNumber,181303
154,HospitalName,NICHOLAS COUNTY HOSPITAL
154,City,CARLISLE
154,State,KY
154,ZipCode,40311.0
154,CountyName,NICHOLAS
154,PhoneNumber,8592897181.0
154,HospitalType,Critical Access Hospitals
154,HospitalOwner,Voluntary non-profit - Other
154,EmergencyService,Yes
154,Condition,Pneumonia
154,MeasureCode,PN-7
154,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
154,Stateavg,KY_PN-7
155,ProviderNumber,100087
155,HospitalName,SARASOTA MEMORIAL HOSPITAL
155,City,SARASOTA
155,State,FL
155,ZipCode,34239.0
155,CountyName,SARASOTA
155,PhoneNumber,9419179000.0
155,HospitalType,Acute Care Hospitals
155,HospitalOwner,Government - Hospital District or Authority
155,EmergencyService,Yes
155,Condition,Surgical Infection Prevention
155,MeasureCode,SCIP-INF-6
155,MeasureName,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
155,Stateavg,FL_SCIP-INF-6
156,ProviderNumber,60049
156,HospitalName,YAMPA VALLEY MEDICAL CENTER
156,City,STEAMBOAT SPRINGS
156,State,CO
156,ZipCode,80487.0
156,CountyName,ROUTT
156,PhoneNumber,9708791322.0
156,HospitalType,Acute Care Hospitals
156,HospitalOwner,Voluntary non-profit - Private
156,EmergencyService,Yes
156,Condition,Surgical Infection Prevention
156,MeasureCode,SCIP-VTE-2
156,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
156,Stateavg,CO_SCIP-VTE-2
157,ProviderNumber,10036
157,HospitalName,ANDALUSIA REGIONAL HOSPITAL
157,City,ANDALUSIA
157,State,AL
157,ZipCode,36420.0
157,CountyName,COVINGTON
157,PhoneNumber,3342228466.0
157,HospitalType,Acute Care Hospitals
157,HospitalOwner,Proprietary
157,EmergencyService,No
157,Condition,Heart Attack
157,MeasureCode,AMI-3
157,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
157,Stateavg,AL_AMI-3
158,ProviderNumber,50296
158,HospitalName,HAZEL HAWKINS MEMORIAL HOSPITAL
158,City,HOLLISTER
158,State,CA
158,ZipCode,95023.0
158,CountyName,SAN BENITO
158,PhoneNumber,8316375711.0
158,HospitalType,Acute Care Hospitals
158,HospitalOwner,Government - Hospital District or Authority
158,EmergencyService,Yes
158,Condition,Pneumonia
158,MeasureCode,PN-7
158,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
158,Stateavg,CA_PN-7
159,ProviderNumber,30085
159,HospitalName,NORTHWEST MEDICAL CENTER
159,City,TUCSON
159,State,AZ
159,ZipCode,85741.0
159,CountyName,PIMA
159,PhoneNumber,5207429000.0
159,HospitalType,Acute Care Hospitals
159,HospitalOwner,Proprietary
159,EmergencyService,Yes
159,Condition,Heart Failure
159,MeasureCode,HF-2
159,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
159,Stateavg,AZ_HF-2
160,ProviderNumber,260163
160,HospitalName,PARKLAND HEALTH CENTER
160,City,FARMINGTON
160,State,MO
160,ZipCode,63640.0
160,CountyName,SAINT FRANCOIS
160,PhoneNumber,5734316005.0
160,HospitalType,Acute Care Hospitals
160,HospitalOwner,Voluntary non-profit - Private
160,EmergencyService,Yes
160,Condition,Surgical Infection Prevention
160,MeasureCode,SCIP-INF-3
160,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
160,Stateavg,MO_SCIP-INF-3
161,ProviderNumber,01014F
161,HospitalName,BIRMINGHAM VA MEDICAL CENTER
161,City,BIRMINGHAM
161,State,AL
161,ZipCode,35233.0
161,CountyName,JEFFERSON
161,PhoneNumber,2059334515.0
161,HospitalType,Acute Care - VA Medical Center
161,HospitalOwner,Government Federal
161,EmergencyService,No
161,Condition,Pneumonia
161,MeasureCode,PN-7
161,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
161,Stateavg,AL_PN-7
162,ProviderNumber,171321
162,HospitalName,MEADE DISTRICT HOSPITAL
162,City,MEADE
162,State,KS
162,ZipCode,67864.0
162,CountyName,MEADE
162,PhoneNumber,6208735500.0
162,HospitalType,Critical Access Hospitals
162,HospitalOwner,Government - Hospital District or Authority
162,EmergencyService,Yes
162,Condition,Surgical Infection Prevention
162,MeasureCode,SCIP-INF-3
162,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
162,Stateavg,KS_SCIP-INF-3
163,ProviderNumber,171344
163,HospitalName,WILSON MEDICAL CENTER
163,City,NEODESHA
163,State,KS
163,ZipCode,66757.0
163,CountyName,WILSON
163,PhoneNumber,6203258369.0
163,HospitalType,Critical Access Hospitals
163,HospitalOwner,Voluntary non-profit - Other
163,EmergencyService,Yes
163,Condition,Surgical Infection Prevention
163,MeasureCode,SCIP-INF-4
163,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
163,Stateavg,KS_SCIP-INF-4
164,ProviderNumber,140294
164,HospitalName,CROSSROADS COMMUNITY HOSPITAL
164,City,MOUNT VERNON
164,State,IL
164,ZipCode,62864.0
164,CountyName,JEFFERSON
164,PhoneNumber,6182445500.0
164,HospitalType,Acute Care Hospitals
164,HospitalOwner,Proprietary
164,EmergencyService,Yes
164,Condition,Heart Attack
164,MeasureCode,AMI-5
164,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
164,Stateavg,IL_AMI-5
165,ProviderNumber,240078
165,HospitalName,FAIRVIEW SOUTHDALE HOSPITAL
165,City,EDINA
165,State,MN
165,ZipCode,55435.0
165,CountyName,HENNEPIN
165,PhoneNumber,9529245000.0
165,HospitalType,Acute Care Hospitals
165,HospitalOwner,Voluntary non-profit - Private
165,EmergencyService,Yes
165,Condition,Heart Attack
165,MeasureCode,AMI-4
165,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
165,Stateavg,MN_AMI-4
166,ProviderNumber,140089
166,HospitalName,MC DONOUGH DISTRICT HOSPITAL
166,City,MACOMB
166,State,IL
166,ZipCode,61455.0
166,CountyName,MCDONOUGH
166,PhoneNumber,3098334101.0
166,HospitalType,Acute Care Hospitals
166,HospitalOwner,Government - Hospital District or Authority
166,EmergencyService,Yes
166,Condition,Heart Failure
166,MeasureCode,HF-4
166,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
166,Stateavg,IL_HF-4
167,ProviderNumber,110034
167,HospitalName,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS
167,City,AUGUSTA
167,State,GA
167,ZipCode,30912.0
167,CountyName,RICHMOND
167,PhoneNumber,7067216569.0
167,HospitalType,Acute Care Hospitals
167,HospitalOwner,Voluntary non-profit - Other
167,EmergencyService,Yes
167,Condition,Heart Attack
167,MeasureCode,AMI-8A
167,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
167,Stateavg,GA_AMI-8A
168,ProviderNumber,241302
168,HospitalName,SANFORD WESTBROOK MEDICAL CENTER
168,City,WESTBROOK
168,State,MN
168,ZipCode,56183.0
168,CountyName,COTTONWOOD
168,PhoneNumber,5072746121.0
168,HospitalType,Critical Access Hospitals
168,HospitalOwner,Voluntary non-profit - Private
168,EmergencyService,Yes
168,Condition,Heart Attack
168,MeasureCode,AMI-1
168,MeasureName,Heart Attack Patients Given Aspirin at Arrival
168,Stateavg,MN_AMI-1
169,ProviderNumber,70006
169,HospitalName,STAMFORD HOSPITAL
169,City,STAMFORD
169,State,CT
169,ZipCode,6904.0
169,CountyName,FAIRFIELD
169,PhoneNumber,2032761000.0
169,HospitalType,Acute Care Hospitals
169,HospitalOwner,Voluntary non-profit - Private
169,EmergencyService,Yes
169,Condition,Heart Failure
169,MeasureCode,HF-4
169,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
169,Stateavg,CT_HF-4
170,ProviderNumber,110046
170,HospitalName,WALTON REGIONAL MEDICAL CENTER
170,City,MONROE
170,State,GA
170,ZipCode,30655.0
170,CountyName,WALTON
170,PhoneNumber,7702671792.0
170,HospitalType,Acute Care Hospitals
170,HospitalOwner,Proprietary
170,EmergencyService,Yes
170,Condition,Heart Failure
170,MeasureCode,HF-3
170,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
170,Stateavg,GA_HF-3
171,ProviderNumber,260015
171,HospitalName,TWIN RIVERS REGIONAL MEDICAL CENTER
171,City,KENNETT
171,State,MO
171,ZipCode,63857.0
171,CountyName,DUNKLIN
171,PhoneNumber,5738884522.0
171,HospitalType,Acute Care Hospitals
171,HospitalOwner,Voluntary non-profit - Private
171,EmergencyService,Yes
171,Condition,Surgical Infection Prevention
171,MeasureCode,SCIP-CARD-2
171,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
171,Stateavg,MO_SCIP-CARD-2
172,ProviderNumber,190025
172,HospitalName,SAVOY MEDICAL CENTER
172,City,MAMOU
172,State,LA
172,ZipCode,70554.0
172,CountyName,EVANGELINE
172,PhoneNumber,3374685261.0
172,HospitalType,Acute Care Hospitals
172,HospitalOwner,Proprietary
172,EmergencyService,Yes
172,Condition,Heart Failure
172,MeasureCode,HF-2
172,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
172,Stateavg,LA_HF-2
173,ProviderNumber,10118
173,HospitalName,VAUGHAN REG MED CENTER PARKWAY CAMPUS
173,City,SELMA
173,State,AL
173,ZipCode,36701.0
173,CountyName,DALLAS
173,PhoneNumber,3344184100.0
173,HospitalType,Acute Care Hospitals
173,HospitalOwner,Proprietary
173,EmergencyService,Yes
173,Condition,Surgical Infection Prevention
173,MeasureCode,SCIP-INF-1
173,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
173,Stateavg,AL_SCIP-INF-1
174,ProviderNumber,241318
174,HospitalName,ELY BLOOMENSON COMMUNITY HOSPITAL
174,City,ELY
174,State,MN
174,ZipCode,55731.0
174,CountyName,SAINT LOUIS
174,PhoneNumber,2183653271.0
174,HospitalType,Critical Access Hospitals
174,HospitalOwner,Voluntary non-profit - Private
174,EmergencyService,Yes
174,Condition,Heart Attack
174,MeasureCode,AMI-8A
174,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
174,Stateavg,MN_AMI-8A
175,ProviderNumber,240022
175,HospitalName,SANFORD REGIONAL HOSPITAL WORTHINGTON
175,City,WORTHINGTON
175,State,MN
175,ZipCode,56187.0
175,CountyName,NOBLES
175,PhoneNumber,5073722941.0
175,HospitalType,Acute Care Hospitals
175,HospitalOwner,Proprietary
175,EmergencyService,No
175,Condition,Surgical Infection Prevention
175,MeasureCode,SCIP-VTE-2
175,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
175,Stateavg,MN_SCIP-VTE-2
176,ProviderNumber,190204
176,HospitalName,NORTHSHORE REGIONAL MEDICAL CENTER
176,City,SLIDELL
176,State,LA
176,ZipCode,70461.0
176,CountyName,SAINT TAMMANY
176,PhoneNumber,9856497070.0
176,HospitalType,Acute Care Hospitals
176,HospitalOwner,Proprietary
176,EmergencyService,Yes
176,Condition,Surgical Infection Prevention
176,MeasureCode,SCIP-VTE-1
176,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
176,Stateavg,LA_SCIP-VTE-1
177,ProviderNumber,230054
177,HospitalName,MARQUETTE GENERAL HOSPITAL
177,City,MARQUETTE
177,State,MI
177,ZipCode,49855.0
177,CountyName,MARQUETTE
177,PhoneNumber,9062289440.0
177,HospitalType,Acute Care Hospitals
177,HospitalOwner,Proprietary
177,EmergencyService,Yes
177,Condition,Heart Attack
177,MeasureCode,AMI-1
177,MeasureName,Heart Attack Patients Given Aspirin at Arrival
177,Stateavg,MI_AMI-1
178,ProviderNumber,170006
178,HospitalName,MT CARMEL REGIONAL MEDICAL CENTER
178,City,PITTSBURG
178,State,KS
178,ZipCode,66762.0
178,CountyName,CRAWFORD
178,PhoneNumber,6202316100.0
178,HospitalType,Acute Care Hospitals
178,HospitalOwner,Voluntary non-profit - Church
178,EmergencyService,Yes
178,Condition,Surgical Infection Prevention
178,MeasureCode,SCIP-INF-1
178,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
178,Stateavg,KS_SCIP-INF-1
179,ProviderNumber,150172
179,HospitalName,PHYSICIANS' MEDICAL CENTER LLC
179,City,NEW ALBANY
179,State,IN
179,ZipCode,47150.0
179,CountyName,FLOYD
179,PhoneNumber,8122067660.0
179,HospitalType,Acute Care Hospitals
179,HospitalOwner,Proprietary
179,EmergencyService,No
179,Condition,Heart Attack
179,MeasureCode,AMI-4
179,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
179,Stateavg,IN_AMI-4
180,ProviderNumber,140286
180,HospitalName,KISHWAUKEE COMMUNITY HOSPITAL
180,City,DEKALB
180,State,IL
180,ZipCode,60115.0
180,CountyName,DEKALB
180,PhoneNumber,8157561521.0
180,HospitalType,Acute Care Hospitals
180,HospitalOwner,Voluntary non-profit - Other
180,EmergencyService,Yes
180,Condition,Heart Failure
180,MeasureCode,HF-4
180,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
180,Stateavg,IL_HF-4
181,ProviderNumber,50424
181,HospitalName,SCRIPPS GREEN HOSPITAL
181,City,LA JOLLA
181,State,CA
181,ZipCode,92037.0
181,CountyName,SAN DIEGO
181,PhoneNumber,8585543600.0
181,HospitalType,Acute Care Hospitals
181,HospitalOwner,Voluntary non-profit - Other
181,EmergencyService,No
181,Condition,Heart Attack
181,MeasureCode,AMI-7A
181,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
181,Stateavg,CA_AMI-7A
182,ProviderNumber,140213
182,HospitalName,SILVER CROSS HOSPITAL
182,City,JOLIET
182,State,IL
182,ZipCode,60432.0
182,CountyName,WILL
182,PhoneNumber,8157401100.0
182,HospitalType,Acute Care Hospitals
182,HospitalOwner,Voluntary non-profit - Private
182,EmergencyService,Yes
182,Condition,Heart Attack
182,MeasureCode,AMI-8A
182,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
182,Stateavg,IL_AMI-8A
183,ProviderNumber,231333
183,HospitalName,GRAND VIEW HOSPITAL
183,City,IRONWOOD
183,State,MI
183,ZipCode,49938.0
183,CountyName,GOGEBIC
183,PhoneNumber,9069322525.0
183,HospitalType,Critical Access Hospitals
183,HospitalOwner,Voluntary non-profit - Other
183,EmergencyService,Yes
183,Condition,Surgical Infection Prevention
183,MeasureCode,SCIP-INF-3
183,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
183,Stateavg,MI_SCIP-INF-3
184,ProviderNumber,260191
184,HospitalName,BARNES-JEWISH ST PETERS HOSPITAL
184,City,SAINT PETERS
184,State,MO
184,ZipCode,63376.0
184,CountyName,SAINT CHARLES
184,PhoneNumber,6369169000.0
184,HospitalType,Acute Care Hospitals
184,HospitalOwner,Voluntary non-profit - Other
184,EmergencyService,Yes
184,Condition,Heart Attack
184,MeasureCode,AMI-4
184,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
184,Stateavg,MO_AMI-4
185,ProviderNumber,180141
185,HospitalName,UNIVERSITY OF LOUISVILLE HOSPITAL
185,City,LOUISVILLE
185,State,KY
185,ZipCode,40202.0
185,CountyName,JEFFERSON
185,PhoneNumber,5025623000.0
185,HospitalType,Acute Care Hospitals
185,HospitalOwner,Voluntary non-profit - Private
185,EmergencyService,Yes
185,Condition,Heart Attack
185,MeasureCode,AMI-8A
185,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
185,Stateavg,KY_AMI-8A
186,ProviderNumber,260015
186,HospitalName,TWIN RIVERS REGIONAL MEDICAL CENTER
186,City,KENNETT
186,State,MO
186,ZipCode,63857.0
186,CountyName,DUNKLIN
186,PhoneNumber,5738884522.0
186,HospitalType,Acute Care Hospitals
186,HospitalOwner,Voluntary non-profit - Private
186,EmergencyService,Yes
186,Condition,Heart Failure
186,MeasureCode,HF-1
186,MeasureName,Heart Failure Patients Given Discharge Instructions
186,Stateavg,MO_HF-1
187,ProviderNumber,50129
187,HospitalName,ST BERNARDINE MEDICAL CENTER
187,City,SAN BERNARDINO
187,State,CA
187,ZipCode,92404.0
187,CountyName,SAN BERNARDINO
187,PhoneNumber,9098814440.0
187,HospitalType,Acute Care Hospitals
187,HospitalOwner,Voluntary non-profit - Church
187,EmergencyService,Yes
187,Condition,Heart Attack
187,MeasureCode,AMI-2
187,MeasureName,Heart Attack Patients Given Aspirin at Discharge
187,Stateavg,CA_AMI-2
188,ProviderNumber,50517
188,HospitalName,VICTOR VALLEY COMMUNITY HOSPITAL
188,City,VICTORVILLE
188,State,CA
188,ZipCode,92392.0
188,CountyName,SAN BERNARDINO
188,PhoneNumber,7602458691.0
188,HospitalType,Acute Care Hospitals
188,HospitalOwner,Voluntary non-profit - Other
188,EmergencyService,Yes
188,Condition,Heart Attack
188,MeasureCode,AMI-7A
188,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
188,Stateavg,CA_AMI-7A
189,ProviderNumber,50349
189,HospitalName,CORCORAN DISTRICT HOSPITAL
189,City,CORCORAN
189,State,CA
189,ZipCode,93212.0
189,CountyName,KINGS
189,PhoneNumber,5599925051.0
189,HospitalType,Acute Care Hospitals
189,HospitalOwner,Government - Hospital District or Authority
189,EmergencyService,Yes
189,Condition,Heart Attack
189,MeasureCode,AMI-3
189,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
189,Stateavg,CA_AMI-3
190,ProviderNumber,30078
190,HospitalName,PHOENIX INDIAN MEDICAL CENTER
190,City,PHOENIX
190,State,AZ
190,ZipCode,85016.0
190,CountyName,MARICOPA
190,PhoneNumber,6022631200.0
190,HospitalType,Acute Care Hospitals
190,HospitalOwner,Government - Federal
190,EmergencyService,Yes
190,Condition,Heart Attack
190,MeasureCode,AMI-4
190,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
190,Stateavg,AZ_AMI-4
191,ProviderNumber,111327
191,HospitalName,BACON COUNTY HOSPITAL
191,City,ALMA
191,State,GA
191,ZipCode,31510.0
191,CountyName,BACON
191,PhoneNumber,9126328961.0
191,HospitalType,Critical Access Hospitals
191,HospitalOwner,Voluntary non-profit - Other
191,EmergencyService,Yes
191,Condition,Surgical Infection Prevention
191,MeasureCode,SCIP-CARD-2
191,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
191,Stateavg,GA_SCIP-CARD-2
192,ProviderNumber,50704
192,HospitalName,MISSION COMMUNITY HOSPITAL - PANORAMA
192,City,PANORAMA CITY
192,State,CA
192,ZipCode,91402.0
192,CountyName,LOS ANGELES
192,PhoneNumber,8187872222.0
192,HospitalType,Acute Care Hospitals
192,HospitalOwner,Voluntary non-profit - Private
192,EmergencyService,Yes
192,Condition,Surgical Infection Prevention
192,MeasureCode,SCIP-CARD-2
192,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
192,Stateavg,CA_SCIP-CARD-2
193,ProviderNumber,171304
193,HospitalName,ASHLAND HEALTH CENTER
193,City,ASHLAND
193,State,KS
193,ZipCode,67831.0
193,CountyName,CLARK
193,PhoneNumber,6206352241.0
193,HospitalType,Critical Access Hospitals
193,HospitalOwner,Voluntary non-profit - Other
193,EmergencyService,Yes
193,Condition,Pneumonia
193,MeasureCode,PN-2
193,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
193,Stateavg,KS_PN-2
194,ProviderNumber,220024
194,HospitalName,HOLYOKE MEDICAL CENTER
194,City,HOLYOKE
194,State,MA
194,ZipCode,1040.0
194,CountyName,HAMPDEN
194,PhoneNumber,4135342500.0
194,HospitalType,Acute Care Hospitals
194,HospitalOwner,Voluntary non-profit - Private
194,EmergencyService,Yes
194,Condition,Pneumonia
194,MeasureCode,PN-7
194,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
194,Stateavg,MA_PN-7
195,ProviderNumber,191323
195,HospitalName,RICHLAND PARISH HOSPITAL-DELHI
195,City,DELHI
195,State,LA
195,ZipCode,71232.0
195,CountyName,RICHLAND
195,PhoneNumber,3188785171.0
195,HospitalType,Critical Access Hospitals
195,HospitalOwner,Government - Hospital District or Authority
195,EmergencyService,Yes
195,Condition,Heart Attack
195,MeasureCode,AMI-4
195,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
195,Stateavg,LA_AMI-4
196,ProviderNumber,241368
196,HospitalName,ST MICHAELS HOSPITAL & NURSING HOME
196,City,SAUK CENTRE
196,State,MN
196,ZipCode,56378.0
196,CountyName,STEARNS
196,PhoneNumber,3203522221.0
196,HospitalType,Critical Access Hospitals
196,HospitalOwner,Proprietary
196,EmergencyService,Yes
196,Condition,Heart Failure
196,MeasureCode,HF-4
196,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
196,Stateavg,MN_HF-4
197,ProviderNumber,271322
197,HospitalName,SHERIDAN MEMORIAL HOSPTIAL
197,City,PLENTYWOOD
197,State,MT
197,ZipCode,59254.0
197,CountyName,SHERIDAN
197,PhoneNumber,4067653700.0
197,HospitalType,Critical Access Hospitals
197,HospitalOwner,Voluntary non-profit - Other
197,EmergencyService,Yes
197,Condition,Surgical Infection Prevention
197,MeasureCode,SCIP-INF-6
197,MeasureName,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
197,Stateavg,MT_SCIP-INF-6
198,ProviderNumber,190201
198,HospitalName,WOMEN AND CHILDREN'S HOSPITAL AT LAKE CHARLES
198,City,LAKE CHARLES
198,State,LA
198,ZipCode,70605.0
198,CountyName,CALCASIEU
198,PhoneNumber,3374746370.0
198,HospitalType,Acute Care Hospitals
198,HospitalOwner,Proprietary
198,EmergencyService,Yes
198,Condition,Heart Attack
198,MeasureCode,AMI-2
198,MeasureName,Heart Attack Patients Given Aspirin at Discharge
198,Stateavg,LA_AMI-2
199,ProviderNumber,160101
199,HospitalName,BROADLAWNS MEDICAL CENTER
199,City,DES MOINES
199,State,IA
199,ZipCode,50314.0
199,CountyName,POLK
199,PhoneNumber,5152822200.0
199,HospitalType,Acute Care Hospitals
199,HospitalOwner,Voluntary non-profit - Other
199,EmergencyService,Yes
199,Condition,Pneumonia
199,MeasureCode,PN-6
199,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
199,Stateavg,IA_PN-6
200,ProviderNumber,231311
200,HospitalName,DECKERVILLE COMMUNITY HOSPITAL
200,City,DECKERVILLE
200,State,MI
