tid,attribute,correct_val
170,Stateavg,AL_AMI-2
170,ProviderNumber,10010
170,HospitalName,MARSHALL MEDICAL CENTER NORTH
170,Condition,Heart Attack
171,City,GUNTERSVILLE
171,ZipCode,35976
171,State,AL
171,PhoneNumber,2565718000
171,MeasureCode,AMI-3
171,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
171,Stateavg,AL_AMI-3
171,ProviderNumber,10010
171,HospitalName,MARSHALL MEDICAL CENTER NORTH
171,Condition,Heart Attack
172,City,GUNTERSVILLE
172,ZipCode,35976
172,State,AL
172,PhoneNumber,2565718000
172,MeasureCode,AMI-4
172,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
172,Stateavg,AL_AMI-4
172,ProviderNumber,10010
172,HospitalName,MARSHALL MEDICAL CENTER NORTH
172,Condition,Heart Attack
173,City,GUNTERSVILLE
173,ZipCode,35976
173,State,AL
173,PhoneNumber,2565718000
173,MeasureCode,AMI-5
173,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
173,Stateavg,AL_AMI-5
173,ProviderNumber,10010
173,HospitalName,MARSHALL MEDICAL CENTER NORTH
173,Condition,Heart Attack
174,City,GUNTERSVILLE
174,ZipCode,35976
174,State,AL
174,PhoneNumber,2565718000
174,MeasureCode,AMI-7A
174,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
174,Stateavg,AL_AMI-7A
174,ProviderNumber,10010
174,HospitalName,MARSHALL MEDICAL CENTER NORTH
174,Condition,Heart Attack
175,City,GUNTERSVILLE
175,ZipCode,35976
175,State,AL
175,PhoneNumber,2565718000
175,MeasureCode,AMI-8A
175,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
175,Stateavg,AL_AMI-8A
175,ProviderNumber,10010
175,HospitalName,MARSHALL MEDICAL CENTER NORTH
175,Condition,Heart Attack
176,City,GUNTERSVILLE
176,ZipCode,35976
176,State,AL
176,PhoneNumber,2565718000
176,MeasureCode,HF-1
176,MeasureName,Heart Failure Patients Given Discharge Instructions
176,Stateavg,AL_HF-1
176,ProviderNumber,10010
176,HospitalName,MARSHALL MEDICAL CENTER NORTH
176,Condition,Heart Failure
177,City,GUNTERSVILLE
177,ZipCode,35976
177,State,AL
177,PhoneNumber,2565718000
177,MeasureCode,HF-2
177,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
177,Stateavg,AL_HF-2
177,ProviderNumber,10010
177,HospitalName,MARSHALL MEDICAL CENTER NORTH
177,Condition,Heart Failure
178,City,GUNTERSVILLE
178,ZipCode,35976
178,State,AL
178,PhoneNumber,2565718000
178,MeasureCode,HF-3
178,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
178,Stateavg,AL_HF-3
178,ProviderNumber,10010
178,HospitalName,MARSHALL MEDICAL CENTER NORTH
178,Condition,Heart Failure
179,City,GUNTERSVILLE
179,ZipCode,35976
179,State,AL
179,PhoneNumber,2565718000
179,MeasureCode,HF-4
179,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
179,Stateavg,AL_HF-4
179,ProviderNumber,10010
179,HospitalName,MARSHALL MEDICAL CENTER NORTH
179,Condition,Heart Failure
180,City,GUNTERSVILLE
180,ZipCode,35976
180,State,AL
180,PhoneNumber,2565718000
180,MeasureCode,PN-2
180,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
180,Stateavg,AL_PN-2
180,ProviderNumber,10010
180,HospitalName,MARSHALL MEDICAL CENTER NORTH
180,Condition,Pneumonia
181,City,GUNTERSVILLE
181,ZipCode,35976
181,State,AL
181,PhoneNumber,2565718000
181,MeasureCode,PN-3B
181,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
181,Stateavg,AL_PN-3B
181,ProviderNumber,10010
181,HospitalName,MARSHALL MEDICAL CENTER NORTH
181,Condition,Pneumonia
182,City,GUNTERSVILLE
182,ZipCode,35976
182,State,AL
182,PhoneNumber,2565718000
182,MeasureCode,PN-4
182,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
182,Stateavg,AL_PN-4
182,ProviderNumber,10010
182,HospitalName,MARSHALL MEDICAL CENTER NORTH
182,Condition,Pneumonia
183,City,GUNTERSVILLE
183,ZipCode,35976
183,State,AL
183,PhoneNumber,2565718000
183,MeasureCode,PN-5C
183,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
183,Stateavg,AL_PN-5C
183,ProviderNumber,10010
183,HospitalName,MARSHALL MEDICAL CENTER NORTH
183,Condition,Pneumonia
184,City,GUNTERSVILLE
184,ZipCode,35976
184,State,AL
184,PhoneNumber,2565718000
184,MeasureCode,PN-6
184,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
184,Stateavg,AL_PN-6
184,ProviderNumber,10010
184,HospitalName,MARSHALL MEDICAL CENTER NORTH
184,Condition,Pneumonia
185,City,GUNTERSVILLE
185,ZipCode,35976
185,State,AL
185,PhoneNumber,2565718000
185,MeasureCode,PN-7
185,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
185,Stateavg,AL_PN-7
185,ProviderNumber,10010
185,HospitalName,MARSHALL MEDICAL CENTER NORTH
185,Condition,Pneumonia
186,City,GUNTERSVILLE
186,ZipCode,35976
186,State,AL
186,PhoneNumber,2565718000
186,MeasureCode,SCIP-CARD-2
186,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
186,Stateavg,AL_SCIP-CARD-2
186,ProviderNumber,10010
186,HospitalName,MARSHALL MEDICAL CENTER NORTH
186,Condition,Surgical Infection Prevention
187,City,GUNTERSVILLE
187,ZipCode,35976
187,State,AL
187,PhoneNumber,2565718000
187,MeasureCode,SCIP-INF-1
187,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
187,Stateavg,AL_SCIP-INF-1
187,ProviderNumber,10010
187,HospitalName,MARSHALL MEDICAL CENTER NORTH
187,Condition,Surgical Infection Prevention
188,City,GUNTERSVILLE
188,ZipCode,35976
188,State,AL
188,PhoneNumber,2565718000
188,MeasureCode,SCIP-INF-2
188,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
188,Stateavg,AL_SCIP-INF-2
188,ProviderNumber,10010
188,HospitalName,MARSHALL MEDICAL CENTER NORTH
188,Condition,Surgical Infection Prevention
189,City,GUNTERSVILLE
189,ZipCode,35976
189,State,AL
189,PhoneNumber,2565718000
189,MeasureCode,SCIP-INF-3
189,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
189,Stateavg,AL_SCIP-INF-3
189,ProviderNumber,10010
189,HospitalName,MARSHALL MEDICAL CENTER NORTH
189,Condition,Surgical Infection Prevention
190,City,GUNTERSVILLE
190,ZipCode,35976
190,State,AL
190,PhoneNumber,2565718000
190,MeasureCode,SCIP-INF-4
190,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
190,Stateavg,AL_SCIP-INF-4
190,ProviderNumber,10010
190,HospitalName,MARSHALL MEDICAL CENTER NORTH
190,Condition,Surgical Infection Prevention
191,City,GUNTERSVILLE
191,ZipCode,35976
191,State,AL
191,PhoneNumber,2565718000
191,MeasureCode,SCIP-INF-6
191,MeasureName,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
191,Stateavg,AL_SCIP-INF-6
191,ProviderNumber,10010
191,HospitalName,MARSHALL MEDICAL CENTER NORTH
191,Condition,Surgical Infection Prevention
192,City,GUNTERSVILLE
192,ZipCode,35976
192,State,AL
192,PhoneNumber,2565718000
192,MeasureCode,SCIP-VTE-1
192,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
192,Stateavg,AL_SCIP-VTE-1
192,ProviderNumber,10010
192,HospitalName,MARSHALL MEDICAL CENTER NORTH
192,Condition,Surgical Infection Prevention
193,City,GUNTERSVILLE
193,ZipCode,35976
193,State,AL
193,PhoneNumber,2565718000
193,MeasureCode,SCIP-VTE-2
193,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
193,Stateavg,AL_SCIP-VTE-2
193,ProviderNumber,10010
193,HospitalName,MARSHALL MEDICAL CENTER NORTH
193,Condition,Surgical Infection Prevention
194,City,BIRMINGHAM
194,ZipCode,35235
194,State,AL
194,PhoneNumber,2058383122
194,MeasureCode,AMI-1
194,MeasureName,Heart Attack Patients Given Aspirin at Arrival
194,Stateavg,AL_AMI-1
194,ProviderNumber,10011
194,HospitalName,ST VINCENT'S EAST
194,Condition,Heart Attack
195,City,BIRMINGHAM
195,ZipCode,35235
195,State,AL
195,PhoneNumber,2058383122
195,MeasureCode,AMI-2
195,MeasureName,Heart Attack Patients Given Aspirin at Discharge
195,Stateavg,AL_AMI-2
195,ProviderNumber,10011
195,HospitalName,ST VINCENT'S EAST
195,Condition,Heart Attack
196,City,BIRMINGHAM
196,ZipCode,35235
196,State,AL
196,PhoneNumber,2058383122
196,MeasureCode,AMI-3
196,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
196,Stateavg,AL_AMI-3
196,ProviderNumber,10011
196,HospitalName,ST VINCENT'S EAST
196,Condition,Heart Attack
197,City,BIRMINGHAM
197,ZipCode,35235
197,State,AL
197,PhoneNumber,2058383122
197,MeasureCode,AMI-4
197,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
197,Stateavg,AL_AMI-4
197,ProviderNumber,10011
197,HospitalName,ST VINCENT'S EAST
197,Condition,Heart Attack
198,City,BIRMINGHAM
198,ZipCode,35235
198,State,AL
198,PhoneNumber,2058383122
198,MeasureCode,AMI-5
198,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
198,Stateavg,AL_AMI-5
198,ProviderNumber,10011
198,HospitalName,ST VINCENT'S EAST
198,Condition,Heart Attack
199,City,BIRMINGHAM
199,ZipCode,35235
199,State,AL
199,PhoneNumber,2058383122
199,MeasureCode,AMI-7A
199,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
199,Stateavg,AL_AMI-7A
199,ProviderNumber,10011
199,HospitalName,ST VINCENT'S EAST
199,Condition,Heart Attack
200,City,BIRMINGHAM
200,ZipCode,35235
200,State,AL
200,PhoneNumber,2058383122
200,MeasureCode,AMI-8A
200,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
200,Stateavg,AL_AMI-8A
200,ProviderNumber,10011
200,HospitalName,ST VINCENT'S EAST
200,Condition,Heart Attack
201,City,BIRMINGHAM
201,ZipCode,35235
201,State,AL
201,PhoneNumber,2058383122
201,MeasureCode,HF-1
201,MeasureName,Heart Failure Patients Given Discharge Instructions
201,Stateavg,AL_HF-1
201,ProviderNumber,10011
201,HospitalName,ST VINCENT'S EAST
201,Condition,Heart Failure
202,City,BIRMINGHAM
202,ZipCode,35235
202,State,AL
202,PhoneNumber,2058383122
202,MeasureCode,HF-2
202,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
202,Stateavg,AL_HF-2
202,ProviderNumber,10011
202,HospitalName,ST VINCENT'S EAST
202,Condition,Heart Failure
203,City,BIRMINGHAM
203,ZipCode,35235
203,State,AL
203,PhoneNumber,2058383122
203,MeasureCode,HF-3
203,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
203,Stateavg,AL_HF-3
203,ProviderNumber,10011
203,HospitalName,ST VINCENT'S EAST
203,Condition,Heart Failure
204,City,BIRMINGHAM
204,ZipCode,35235
204,State,AL
204,PhoneNumber,2058383122
204,MeasureCode,HF-4
204,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
204,Stateavg,AL_HF-4
204,ProviderNumber,10011
204,HospitalName,ST VINCENT'S EAST
204,Condition,Heart Failure
205,City,BIRMINGHAM
205,ZipCode,35235
205,State,AL
205,PhoneNumber,2058383122
205,MeasureCode,PN-2
205,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
205,Stateavg,AL_PN-2
205,ProviderNumber,10011
205,HospitalName,ST VINCENT'S EAST
205,Condition,Pneumonia
206,City,BIRMINGHAM
206,ZipCode,35235
206,State,AL
206,PhoneNumber,2058383122
206,MeasureCode,PN-3B
206,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
206,Stateavg,AL_PN-3B
206,ProviderNumber,10011
206,HospitalName,ST VINCENT'S EAST
206,Condition,Pneumonia
207,City,BIRMINGHAM
207,ZipCode,35235
207,State,AL
207,PhoneNumber,2058383122
207,MeasureCode,PN-4
207,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
207,Stateavg,AL_PN-4
207,ProviderNumber,10011
207,HospitalName,ST VINCENT'S EAST
207,Condition,Pneumonia
208,City,BIRMINGHAM
208,ZipCode,35235
208,State,AL
208,PhoneNumber,2058383122
208,MeasureCode,PN-5C
208,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
208,Stateavg,AL_PN-5C
208,ProviderNumber,10011
208,HospitalName,ST VINCENT'S EAST
208,Condition,Pneumonia
209,City,BIRMINGHAM
209,ZipCode,35235
209,State,AL
209,PhoneNumber,2058383122
209,MeasureCode,PN-6
209,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
209,Stateavg,AL_PN-6
209,ProviderNumber,10011
209,HospitalName,ST VINCENT'S EAST
209,Condition,Pneumonia
210,City,BIRMINGHAM
210,ZipCode,35235
210,State,AL
210,PhoneNumber,2058383122
210,MeasureCode,PN-7
210,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
210,Stateavg,AL_PN-7
210,ProviderNumber,10011
210,HospitalName,ST VINCENT'S EAST
210,Condition,Pneumonia
211,City,BIRMINGHAM
211,ZipCode,35235
211,State,AL
211,PhoneNumber,2058383122
211,MeasureCode,SCIP-CARD-2
211,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
211,Stateavg,AL_SCIP-CARD-2
211,ProviderNumber,10011
211,HospitalName,ST VINCENT'S EAST
211,Condition,Surgical Infection Prevention
212,City,BIRMINGHAM
212,ZipCode,35235
212,State,AL
212,PhoneNumber,2058383122
212,MeasureCode,SCIP-INF-1
212,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
212,Stateavg,AL_SCIP-INF-1
212,ProviderNumber,10011
212,HospitalName,ST VINCENT'S EAST
212,Condition,Surgical Infection Prevention
213,City,BIRMINGHAM
213,ZipCode,35235
213,State,AL
213,PhoneNumber,2058383122
213,MeasureCode,SCIP-INF-2
213,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
213,Stateavg,AL_SCIP-INF-2
213,ProviderNumber,10011
213,HospitalName,ST VINCENT'S EAST
213,Condition,Surgical Infection Prevention
214,City,BIRMINGHAM
214,ZipCode,35235
214,State,AL
214,PhoneNumber,2058383122
214,MeasureCode,SCIP-INF-3
214,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
214,Stateavg,AL_SCIP-INF-3
214,ProviderNumber,10011
214,HospitalName,ST VINCENT'S EAST
214,Condition,Surgical Infection Prevention
215,City,BIRMINGHAM
215,ZipCode,35235
215,State,AL
215,PhoneNumber,2058383122
215,MeasureCode,SCIP-INF-4
215,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
215,Stateavg,AL_SCIP-INF-4
215,ProviderNumber,10011
215,HospitalName,ST VINCENT'S EAST
215,Condition,Surgical Infection Prevention
216,City,BIRMINGHAM
216,ZipCode,35235
216,State,AL
216,PhoneNumber,2058383122
216,MeasureCode,SCIP-INF-6
216,MeasureName,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
216,Stateavg,AL_SCIP-INF-6
216,ProviderNumber,10011
216,HospitalName,ST VINCENT'S EAST
216,Condition,Surgical Infection Prevention
217,City,BIRMINGHAM
217,ZipCode,35235
217,State,AL
217,PhoneNumber,2058383122
217,MeasureCode,SCIP-VTE-1
217,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
217,Stateavg,AL_SCIP-VTE-1
217,ProviderNumber,10011
217,HospitalName,ST VINCENT'S EAST
217,Condition,Surgical Infection Prevention
218,City,BIRMINGHAM
218,ZipCode,35235
218,State,AL
218,PhoneNumber,2058383122
218,MeasureCode,SCIP-VTE-2
218,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
218,Stateavg,AL_SCIP-VTE-2
218,ProviderNumber,10011
218,HospitalName,ST VINCENT'S EAST
218,Condition,Surgical Infection Prevention
219,City,FORT PAYNE
219,ZipCode,35968
219,State,AL
219,PhoneNumber,2568453150
219,MeasureCode,AMI-1
219,MeasureName,Heart Attack Patients Given Aspirin at Arrival
219,Stateavg,AL_AMI-1
219,ProviderNumber,10012
219,HospitalName,DEKALB REGIONAL MEDICAL CENTER
219,Condition,Heart Attack
220,City,FORT PAYNE
220,ZipCode,35968
220,State,AL
220,PhoneNumber,2568453150
220,MeasureCode,AMI-2
220,MeasureName,Heart Attack Patients Given Aspirin at Discharge
220,Stateavg,AL_AMI-2
220,ProviderNumber,10012
220,HospitalName,DEKALB REGIONAL MEDICAL CENTER
220,Condition,Heart Attack
221,City,FORT PAYNE
221,ZipCode,35968
221,State,AL
221,PhoneNumber,2568453150
221,MeasureCode,AMI-3
221,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
221,Stateavg,AL_AMI-3
221,ProviderNumber,10012
221,HospitalName,DEKALB REGIONAL MEDICAL CENTER
221,Condition,Heart Attack
222,City,FORT PAYNE
222,ZipCode,35968
222,State,AL
222,PhoneNumber,2568453150
222,MeasureCode,AMI-4
222,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
222,Stateavg,AL_AMI-4
222,ProviderNumber,10012
222,HospitalName,DEKALB REGIONAL MEDICAL CENTER
222,Condition,Heart Attack
223,City,FORT PAYNE
223,ZipCode,35968
223,State,AL
223,PhoneNumber,2568453150
223,MeasureCode,AMI-5
223,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
223,Stateavg,AL_AMI-5
223,ProviderNumber,10012
223,HospitalName,DEKALB REGIONAL MEDICAL CENTER
223,Condition,Heart Attack
224,City,FORT PAYNE
224,ZipCode,35968
224,State,AL
224,PhoneNumber,2568453150
224,MeasureCode,AMI-7A
224,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
224,Stateavg,AL_AMI-7A
224,ProviderNumber,10012
224,HospitalName,DEKALB REGIONAL MEDICAL CENTER
224,Condition,Heart Attack
225,City,FORT PAYNE
225,ZipCode,35968
225,State,AL
225,PhoneNumber,2568453150
225,MeasureCode,AMI-8A
225,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
225,Stateavg,AL_AMI-8A
225,ProviderNumber,10012
225,HospitalName,DEKALB REGIONAL MEDICAL CENTER
225,Condition,Heart Attack
226,City,FORT PAYNE
226,ZipCode,35968
226,State,AL
226,PhoneNumber,2568453150
226,MeasureCode,HF-1
226,MeasureName,Heart Failure Patients Given Discharge Instructions
226,Stateavg,AL_HF-1
226,ProviderNumber,10012
226,HospitalName,DEKALB REGIONAL MEDICAL CENTER
226,Condition,Heart Failure
227,City,FORT PAYNE
227,ZipCode,35968
227,State,AL
227,PhoneNumber,2568453150
227,MeasureCode,HF-2
227,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
227,Stateavg,AL_HF-2
227,ProviderNumber,10012
227,HospitalName,DEKALB REGIONAL MEDICAL CENTER
227,Condition,Heart Failure
228,City,FORT PAYNE
228,ZipCode,35968
228,State,AL
228,PhoneNumber,2568453150
228,MeasureCode,HF-3
228,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
228,Stateavg,AL_HF-3
228,ProviderNumber,10012
228,HospitalName,DEKALB REGIONAL MEDICAL CENTER
228,Condition,Heart Failure
229,City,FORT PAYNE
229,ZipCode,35968
229,State,AL
229,PhoneNumber,2568453150
229,MeasureCode,HF-4
229,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
229,Stateavg,AL_HF-4
229,ProviderNumber,10012
229,HospitalName,DEKALB REGIONAL MEDICAL CENTER
229,Condition,Heart Failure
230,City,FORT PAYNE
230,ZipCode,35968
230,State,AL
230,PhoneNumber,2568453150
230,MeasureCode,PN-2
230,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
230,Stateavg,AL_PN-2
230,ProviderNumber,10012
230,HospitalName,DEKALB REGIONAL MEDICAL CENTER
230,Condition,Pneumonia
231,City,FORT PAYNE
231,ZipCode,35968
231,State,AL
231,PhoneNumber,2568453150
231,MeasureCode,PN-3B
231,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
231,Stateavg,AL_PN-3B
231,ProviderNumber,10012
231,HospitalName,DEKALB REGIONAL MEDICAL CENTER
231,Condition,Pneumonia
232,City,FORT PAYNE
232,ZipCode,35968
232,State,AL
232,PhoneNumber,2568453150
232,MeasureCode,PN-4
232,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
232,Stateavg,AL_PN-4
232,ProviderNumber,10012
232,HospitalName,DEKALB REGIONAL MEDICAL CENTER
232,Condition,Pneumonia
233,City,FORT PAYNE
233,ZipCode,35968
233,State,AL
233,PhoneNumber,2568453150
233,MeasureCode,PN-5C
233,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
233,Stateavg,AL_PN-5C
233,ProviderNumber,10012
233,HospitalName,DEKALB REGIONAL MEDICAL CENTER
233,Condition,Pneumonia
234,City,FORT PAYNE
234,ZipCode,35968
234,State,AL
234,PhoneNumber,2568453150
234,MeasureCode,PN-6
234,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
234,Stateavg,AL_PN-6
234,ProviderNumber,10012
234,HospitalName,DEKALB REGIONAL MEDICAL CENTER
234,Condition,Pneumonia
235,City,FORT PAYNE
235,ZipCode,35968
235,State,AL
235,PhoneNumber,2568453150
235,MeasureCode,PN-7
235,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
235,Stateavg,AL_PN-7
235,ProviderNumber,10012
235,HospitalName,DEKALB REGIONAL MEDICAL CENTER
235,Condition,Pneumonia
236,City,FORT PAYNE
236,ZipCode,35968
236,State,AL
236,PhoneNumber,2568453150
236,MeasureCode,SCIP-CARD-2
236,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
236,Stateavg,AL_SCIP-CARD-2
236,ProviderNumber,10012
236,HospitalName,DEKALB REGIONAL MEDICAL CENTER
236,Condition,Surgical Infection Prevention
237,City,FORT PAYNE
237,ZipCode,35968
237,State,AL
237,PhoneNumber,2568453150
237,MeasureCode,SCIP-INF-1
237,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
237,Stateavg,AL_SCIP-INF-1
237,ProviderNumber,10012
237,HospitalName,DEKALB REGIONAL MEDICAL CENTER
237,Condition,Surgical Infection Prevention
238,City,FORT PAYNE
238,ZipCode,35968
238,State,AL
238,PhoneNumber,2568453150
238,MeasureCode,SCIP-INF-2
238,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
238,Stateavg,AL_SCIP-INF-2
238,ProviderNumber,10012
238,HospitalName,DEKALB REGIONAL MEDICAL CENTER
238,Condition,Surgical Infection Prevention
239,City,FORT PAYNE
239,ZipCode,35968
239,State,AL
239,PhoneNumber,2568453150
239,MeasureCode,SCIP-INF-3
239,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
239,Stateavg,AL_SCIP-INF-3
239,ProviderNumber,10012
239,HospitalName,DEKALB REGIONAL MEDICAL CENTER
239,Condition,Surgical Infection Prevention
240,City,FORT PAYNE
240,ZipCode,35968
240,State,AL
240,PhoneNumber,2568453150
240,MeasureCode,SCIP-INF-4
240,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
240,Stateavg,AL_SCIP-INF-4
240,ProviderNumber,10012
240,HospitalName,DEKALB REGIONAL MEDICAL CENTER
240,Condition,Surgical Infection Prevention
241,City,FORT PAYNE
241,ZipCode,35968
241,State,AL
241,PhoneNumber,2568453150
241,MeasureCode,SCIP-INF-6
241,MeasureName,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
241,Stateavg,AL_SCIP-INF-6
241,ProviderNumber,10012
241,HospitalName,DEKALB REGIONAL MEDICAL CENTER
241,Condition,Surgical Infection Prevention
242,City,FORT PAYNE
242,ZipCode,35968
242,State,AL
242,PhoneNumber,2568453150
242,MeasureCode,SCIP-VTE-1
242,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
242,Stateavg,AL_SCIP-VTE-1
242,ProviderNumber,10012
242,HospitalName,DEKALB REGIONAL MEDICAL CENTER
242,Condition,Surgical Infection Prevention
243,City,FORT PAYNE
243,ZipCode,35968
243,State,AL
243,PhoneNumber,2568453150
243,MeasureCode,SCIP-VTE-2
243,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
243,Stateavg,AL_SCIP-VTE-2
243,ProviderNumber,10012
243,HospitalName,DEKALB REGIONAL MEDICAL CENTER
243,Condition,Surgical Infection Prevention
244,City,THOMASVILLE
244,ZipCode,36784
244,State,AL
244,PhoneNumber,3346366221
244,MeasureCode,AMI-1
244,MeasureName,Heart Attack Patients Given Aspirin at Arrival
244,Stateavg,AL_AMI-1
244,ProviderNumber,10015
244,HospitalName,SOUTHWEST ALABAMA MEDICAL CENTER
244,Condition,Heart Attack
245,City,THOMASVILLE
245,ZipCode,36784
245,State,AL
245,PhoneNumber,3346366221
245,MeasureCode,AMI-2
245,MeasureName,Heart Attack Patients Given Aspirin at Discharge
245,Stateavg,AL_AMI-2
245,ProviderNumber,10015
245,HospitalName,SOUTHWEST ALABAMA MEDICAL CENTER
245,Condition,Heart Attack
246,City,THOMASVILLE
246,ZipCode,36784
246,State,AL
246,PhoneNumber,3346366221
246,MeasureCode,AMI-3
246,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
246,Stateavg,AL_AMI-3
246,ProviderNumber,10015
246,HospitalName,SOUTHWEST ALABAMA MEDICAL CENTER
246,Condition,Heart Attack
247,City,THOMASVILLE
247,ZipCode,36784
247,State,AL
247,PhoneNumber,3346366221
247,MeasureCode,AMI-4
247,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
247,Stateavg,AL_AMI-4
247,ProviderNumber,10015
247,HospitalName,SOUTHWEST ALABAMA MEDICAL CENTER
247,Condition,Heart Attack
248,City,THOMASVILLE
248,ZipCode,36784
248,State,AL
248,PhoneNumber,3346366221
248,MeasureCode,AMI-5
248,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
248,Stateavg,AL_AMI-5
